quantity,unit_price,temperature,timestamp_hour,avgqty_pid_hour,avgqty_pid_dow,avgqty_cat_tsh,timestamp_day_of_week,timestamp_day_of_month,estimated_stock_pct
0.0,6.19,-0.6570819672131148,10,4.0,1.0,1.0,5,5,0.78
0.0,16.19,-0.6570819672131148,10,0.0,2.0,1.0,5,5,0.475
1.0,8.19,-0.6570819672131148,10,2.0,4.0,1.0,5,5,0.23
8.0,18.49,-0.6570819672131148,10,2.0,2.0,3.0,5,5,0.58
0.0,13.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.66
0.0,4.19,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.4533333333333333
0.0,19.19,-0.6570819672131148,10,1.0,1.0,3.0,5,5,0.15
0.0,10.99,-0.6570819672131148,10,2.0,1.0,1.0,5,5,0.18
0.0,14.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.46
0.0,7.99,-0.6570819672131148,10,0.0,0.0,1.0,5,5,0.37
0.0,5.49,-0.6570819672131148,10,1.0,0.0,2.0,5,5,0.46
0.0,7.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.5650000000000001
0.0,16.19,-0.6570819672131148,10,1.0,2.0,3.0,5,5,0.25
0.0,16.49,-0.6570819672131148,10,2.0,2.0,1.0,5,5,0.74
0.0,9.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.17
0.0,5.19,-0.6570819672131148,10,0.0,2.0,1.0,5,5,0.69
0.0,3.19,-0.6570819672131148,10,1.0,0.0,1.0,5,5,0.3
0.0,5.19,-0.6570819672131148,10,1.0,1.0,0.0,5,5,0.16
0.0,7.49,-0.6570819672131148,10,1.0,2.0,2.0,5,5,0.49
4.0,15.49,-0.6570819672131148,10,1.0,2.0,3.0,5,5,0.01
0.0,3.99,-0.6570819672131148,10,0.0,2.0,1.0,5,5,0.88
4.0,11.99,-0.6570819672131148,10,2.0,3.0,2.0,5,5,0.91
2.0,12.19,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.53
0.0,6.49,-0.6570819672131148,10,2.0,2.0,2.0,5,5,0.74
0.0,10.99,-0.6570819672131148,10,2.0,1.0,2.0,5,5,0.31
1.0,5.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.88
0.0,3.99,-0.6570819672131148,10,1.0,0.0,1.0,5,5,0.01
0.0,6.49,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.45
0.0,9.49,-0.6570819672131148,10,2.0,1.0,1.0,5,5,0.55
0.0,11.19,-0.6570819672131148,10,0.0,2.0,2.0,5,5,0.625
0.0,5.99,-0.6570819672131148,10,1.0,3.0,1.0,5,5,0.51
0.0,8.99,-0.6570819672131148,10,0.0,0.0,1.0,5,5,0.775
0.0,10.99,-0.6570819672131148,10,2.0,2.0,2.0,5,5,0.96
0.0,10.49,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.1
0.0,16.19,-0.6570819672131148,10,2.0,1.0,2.0,5,5,0.265
0.0,0.19,-0.6570819672131148,10,1.0,0.0,1.0,5,5,0.165
0.0,4.19,-0.6570819672131148,10,1.0,2.0,2.0,5,5,0.39
0.0,8.49,-0.6570819672131148,10,1.0,0.0,1.0,5,5,0.9
0.0,6.19,-0.6570819672131148,10,0.0,0.0,1.0,5,5,0.92
0.0,19.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.42
0.0,5.99,-0.6570819672131148,10,1.0,2.0,1.0,5,5,0.72
0.0,2.49,-0.6570819672131148,10,2.0,2.0,3.0,5,5,0.2
0.0,17.19,-0.6570819672131148,10,3.0,1.0,3.0,5,5,0.51
0.0,3.99,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.47
3.0,6.99,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.55
1.0,0.49,-0.6570819672131148,10,2.0,3.0,3.0,5,5,0.89
3.0,7.19,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.31
0.0,10.49,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.76
0.0,20.99,-0.6570819672131148,10,0.0,2.0,2.0,5,5,0.6950000000000001
1.0,12.49,-0.6570819672131148,10,1.0,2.0,2.0,5,5,0.1
0.0,6.49,-0.6570819672131148,10,0.0,1.0,2.0,5,5,0.08
0.0,7.19,-0.6570819672131148,10,2.0,1.0,1.0,5,5,0.385
0.0,10.19,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.08
0.0,7.19,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.025
2.0,1.19,-0.6570819672131148,10,1.0,2.0,1.0,5,5,0.21
6.0,11.49,-0.6570819672131148,10,2.0,2.0,2.0,5,5,0.36
0.0,7.19,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.57
6.0,10.99,-0.6570819672131148,10,3.0,3.0,2.0,5,5,0.77
0.0,3.99,-0.6570819672131148,10,1.0,1.0,0.0,5,5,0.885
0.0,9.49,-0.6570819672131148,10,2.0,1.0,1.0,5,5,0.04
0.0,4.49,-0.6570819672131148,10,2.0,5.0,5.0,5,5,0.435
6.0,0.19,-0.6570819672131148,10,7.0,3.0,5.0,5,5,0.29
0.0,4.19,-0.6570819672131148,10,1.0,0.0,1.0,5,5,0.1
0.0,12.99,-0.6570819672131148,10,2.0,1.0,2.0,5,5,0.3
0.0,8.19,-0.6570819672131148,10,0.0,1.0,0.0,5,5,0.1
0.0,14.49,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.48
0.0,10.19,-0.6570819672131148,10,0.0,1.0,2.0,5,5,0.62
4.0,2.19,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.17
0.0,9.49,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.72
0.0,12.99,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.38
0.0,7.99,-0.6570819672131148,10,0.0,2.0,1.0,5,5,0.56
4.0,4.49,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.64
3.0,10.19,-0.6570819672131148,10,2.0,2.0,3.0,5,5,0.76
0.0,6.49,-0.6570819672131148,10,2.0,2.0,1.0,5,5,0.835
0.0,2.99,-0.6570819672131148,10,2.0,4.0,1.0,5,5,0.99
0.0,19.99,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.57
0.0,7.49,-0.6570819672131148,10,2.0,3.0,2.0,5,5,0.49
0.0,9.49,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.52
0.0,4.99,-0.6570819672131148,10,3.0,2.0,1.0,5,5,0.18
0.0,5.99,-0.6570819672131148,10,2.0,1.0,2.0,5,5,0.37
0.0,22.19,-0.6570819672131148,10,0.0,1.0,2.0,5,5,0.74
3.0,23.99,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.73
2.0,2.49,-0.6570819672131148,10,2.0,2.0,1.0,5,5,0.16
0.0,18.49,-0.6570819672131148,10,1.0,2.0,2.0,5,5,0.72
0.0,1.99,-0.6570819672131148,10,1.0,0.0,1.0,5,5,0.26
0.0,9.99,-0.6570819672131148,10,1.0,0.0,2.0,5,5,0.36
4.0,13.19,-0.6570819672131148,10,4.0,3.0,1.0,5,5,0.11
4.0,9.99,-0.6570819672131148,10,2.0,2.0,2.0,5,5,0.42000000000000004
0.0,2.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.26
0.0,2.99,-0.6570819672131148,10,1.0,3.0,1.0,5,5,0.225
0.0,14.19,-0.6570819672131148,10,2.0,0.0,1.0,5,5,0.48
1.0,3.49,-0.6570819672131148,10,2.0,3.0,1.0,5,5,0.56
2.0,4.99,-0.6570819672131148,10,5.0,4.0,3.0,5,5,0.41000000000000003
0.0,15.99,-0.6570819672131148,10,1.0,2.0,1.0,5,5,0.13
0.0,8.99,-0.6570819672131148,10,2.0,2.0,2.0,5,5,0.38
0.0,8.99,-0.6570819672131148,10,1.0,2.0,1.0,5,5,0.255
0.0,0.49,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.2
0.0,9.19,-0.6570819672131148,10,1.0,1.0,0.0,5,5,0.77
0.0,9.19,-0.6570819672131148,10,3.0,2.0,1.0,5,5,0.06
1.0,8.19,-0.6570819672131148,10,1.0,3.0,1.0,5,5,0.71
3.0,14.99,-0.6570819672131148,10,2.0,2.0,2.0,5,5,0.5549999999999999
0.0,13.49,-0.6570819672131148,10,1.0,2.0,2.0,5,5,0.85
0.0,1.19,-0.6570819672131148,10,2.0,1.0,1.0,5,5,0.5
0.0,11.99,-0.6570819672131148,10,2.0,1.0,1.0,5,5,0.77
1.0,12.19,-0.6570819672131148,10,1.0,2.0,2.0,5,5,0.28
0.0,1.19,-0.6570819672131148,10,5.0,3.0,3.0,5,5,0.01
0.0,0.49,-0.6570819672131148,10,1.0,0.0,1.0,5,5,0.55
0.0,4.49,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.72
0.0,21.99,-0.6570819672131148,10,1.0,2.0,2.0,5,5,0.85
0.0,5.19,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.52
0.0,10.19,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.33
0.0,6.99,-0.6570819672131148,10,2.0,1.0,2.0,5,5,0.41
0.0,4.19,-0.6570819672131148,10,3.0,2.0,3.0,5,5,0.49
0.0,2.99,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.44
0.0,5.19,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.79
0.0,14.99,-0.6570819672131148,10,1.0,2.0,1.0,5,5,0.655
4.0,7.99,-0.6570819672131148,10,4.0,3.0,2.0,5,5,0.1
0.0,2.19,-0.6570819672131148,10,0.0,2.0,1.0,5,5,0.76
0.0,8.49,-0.6570819672131148,10,2.0,2.0,2.0,5,5,0.83
0.0,7.49,-0.6570819672131148,10,1.0,1.0,1.0,5,5,0.485
0.0,8.49,-0.6570819672131148,10,3.0,1.0,2.0,5,5,0.52
0.0,10.49,-0.6570819672131148,10,1.0,1.0,2.0,5,5,0.185
0.0,4.99,-0.6570819672131148,10,2.0,2.0,1.0,5,5,0.495
0.0,4.99,-0.6570819672131148,10,2.0,0.0,1.0,5,5,0.56
0.0,6.99,-0.6570819672131148,10,1.0,2.0,1.0,5,5,0.64
0.0,8.49,-0.6570819672131148,10,1.0,1.0,0.0,5,5,0.61
0.0,14.19,-0.6570819672131148,10,2.0,2.0,1.0,5,5,0.63
0.0,0.19,-0.6570819672131148,10,0.0,1.0,1.0,5,5,0.15
7.0,11.19,-0.26305555555555554,11,3.0,4.0,2.0,5,5,0.485
8.0,1.49,-0.26305555555555554,11,5.0,3.0,5.0,5,5,0.83
1.0,14.19,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.87
0.0,2.49,-0.26305555555555554,11,4.0,3.0,1.0,5,5,0.28
4.0,0.49,-0.26305555555555554,11,3.0,4.0,4.0,5,5,0.91
0.0,12.49,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.13
0.0,1.99,-0.26305555555555554,11,2.0,0.0,2.0,5,5,0.81
1.0,3.99,-0.26305555555555554,11,3.0,3.0,4.0,5,5,0.3766666666666667
0.0,16.99,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.125
0.0,2.99,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.15
0.0,13.19,-0.26305555555555554,11,2.0,3.0,2.0,5,5,0.6599999999999999
0.0,13.19,-0.26305555555555554,11,1.0,2.0,2.0,5,5,0.06
0.0,19.99,-0.26305555555555554,11,1.0,2.0,2.0,5,5,0.51
4.0,16.99,-0.26305555555555554,11,2.0,4.0,1.0,5,5,0.68
0.0,6.99,-0.26305555555555554,11,1.0,2.0,1.0,5,5,0.47
0.0,6.19,-0.26305555555555554,11,1.0,1.0,3.0,5,5,0.8
0.0,16.49,-0.26305555555555554,11,3.0,1.0,2.0,5,5,0.23
0.0,18.49,-0.26305555555555554,11,0.0,2.0,2.0,5,5,0.55
2.0,9.99,-0.26305555555555554,11,2.0,2.0,2.0,5,5,0.96
0.0,4.19,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.03
2.0,19.19,-0.26305555555555554,11,2.0,1.0,2.0,5,5,0.25
0.0,14.49,-0.26305555555555554,11,0.0,1.0,0.0,5,5,0.69
3.0,6.19,-0.26305555555555554,11,4.0,3.0,3.0,5,5,0.65
0.0,5.99,-0.26305555555555554,11,2.0,1.0,1.0,5,5,0.69
0.0,11.99,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.54
0.0,5.49,-0.26305555555555554,11,3.0,1.0,1.0,5,5,0.365
0.0,9.49,-0.26305555555555554,11,2.0,1.0,2.0,5,5,0.29500000000000004
1.0,16.19,-0.26305555555555554,11,2.0,2.0,3.0,5,5,0.405
0.0,7.19,-0.26305555555555554,11,2.0,2.0,1.0,5,5,0.13
0.0,1.99,-0.26305555555555554,11,2.0,2.0,2.0,5,5,0.61
0.0,6.19,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.05
0.0,19.19,-0.26305555555555554,11,1.0,0.0,1.0,5,5,0.36
0.0,20.49,-0.26305555555555554,11,1.0,2.0,3.0,5,5,1.0
0.0,6.49,-0.26305555555555554,11,1.0,2.0,1.0,5,5,0.59
4.0,4.19,-0.26305555555555554,11,2.0,2.0,1.0,5,5,0.84
0.0,3.99,-0.26305555555555554,11,0.0,1.0,2.0,5,5,0.52
0.0,5.49,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.515
2.0,14.49,-0.26305555555555554,11,2.0,2.0,3.0,5,5,0.07
0.0,9.49,-0.26305555555555554,11,5.0,1.0,1.0,5,5,0.91
0.0,11.19,-0.26305555555555554,11,1.0,2.0,2.0,5,5,0.395
0.0,5.99,-0.26305555555555554,11,3.0,3.0,1.0,5,5,0.01
0.0,16.19,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.165
0.0,0.19,-0.26305555555555554,11,2.0,0.0,2.0,5,5,0.35
0.0,9.99,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.47
0.0,16.49,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.5249999999999999
0.0,4.19,-0.26305555555555554,11,1.0,2.0,1.0,5,5,0.5
0.0,2.49,-0.26305555555555554,11,3.0,1.0,3.0,5,5,0.405
4.0,8.49,-0.26305555555555554,11,3.0,1.0,1.0,5,5,0.52
0.0,10.19,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.96
0.0,8.99,-0.26305555555555554,11,1.0,3.0,1.0,5,5,0.49
2.0,2.49,-0.26305555555555554,11,3.0,2.0,5.0,5,5,0.51
0.0,3.99,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.41
0.0,10.19,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.43
3.0,10.49,-0.26305555555555554,11,2.0,1.0,1.0,5,5,0.49
1.0,2.99,-0.26305555555555554,11,2.0,1.0,2.0,5,5,0.24
5.0,20.99,-0.26305555555555554,11,3.0,2.0,2.0,5,5,0.47333333333333333
3.0,12.49,-0.26305555555555554,11,1.0,2.0,2.0,5,5,0.58
0.0,6.49,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.81
0.0,16.99,-0.26305555555555554,11,3.0,1.0,2.0,5,5,0.405
0.0,14.19,-0.26305555555555554,11,1.0,1.0,0.0,5,5,0.24
0.0,5.49,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.4
0.0,10.19,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.01
0.0,7.19,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.11
0.0,10.99,-0.26305555555555554,11,0.0,3.0,1.0,5,5,0.09
0.0,1.19,-0.26305555555555554,11,1.0,2.0,2.0,5,5,0.18
0.0,7.19,-0.26305555555555554,11,2.0,1.0,2.0,5,5,0.31333333333333335
0.0,3.99,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.33
0.0,9.49,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.07
4.0,11.49,-0.26305555555555554,11,2.0,2.0,3.0,5,5,0.68
4.0,4.49,-0.26305555555555554,11,4.0,5.0,4.0,5,5,0.28
0.0,4.49,-0.26305555555555554,11,1.0,0.0,1.0,5,5,0.49
2.0,0.19,-0.26305555555555554,11,4.0,3.0,4.0,5,5,0.86
0.0,8.19,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.35
0.0,14.49,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.62
3.0,10.19,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.43
0.0,2.19,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.97
0.0,9.49,-0.26305555555555554,11,1.0,1.0,0.0,5,5,0.4
2.0,1.49,-0.26305555555555554,11,4.0,2.0,5.0,5,5,0.3
0.0,12.99,-0.26305555555555554,11,0.0,1.0,2.0,5,5,0.94
0.0,7.99,-0.26305555555555554,11,0.0,2.0,3.0,5,5,0.74
0.0,4.49,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.61
0.0,10.19,-0.26305555555555554,11,2.0,2.0,2.0,5,5,0.305
3.0,6.49,-0.26305555555555554,11,2.0,2.0,1.0,5,5,0.08
0.0,2.99,-0.26305555555555554,11,3.0,4.0,3.0,5,5,0.29
0.0,1.49,-0.26305555555555554,11,3.0,3.0,5.0,5,5,0.6433333333333334
0.0,17.99,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.57
1.0,7.49,-0.26305555555555554,11,1.0,3.0,1.0,5,5,0.93
0.0,9.49,-0.26305555555555554,11,3.0,1.0,0.0,5,5,0.35
0.0,22.19,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.16
0.0,23.99,-0.26305555555555554,11,2.0,1.0,2.0,5,5,0.04
8.0,1.99,-0.26305555555555554,11,5.0,3.0,5.0,5,5,0.7
0.0,13.19,-0.26305555555555554,11,1.0,3.0,3.0,5,5,0.31
0.0,1.49,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.71
3.0,4.99,-0.26305555555555554,11,2.0,4.0,5.0,5,5,0.26
0.0,7.49,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.47
0.0,6.49,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.595
0.0,18.49,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.49666666666666676
0.0,8.99,-0.26305555555555554,11,0.0,2.0,0.0,5,5,0.26
3.0,15.99,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.03
0.0,9.19,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.26
0.0,9.19,-0.26305555555555554,11,2.0,2.0,1.0,5,5,0.5449999999999999
4.0,1.99,-0.26305555555555554,11,3.0,5.0,5.0,5,5,0.605
4.0,13.49,-0.26305555555555554,11,1.0,2.0,2.0,5,5,0.4
5.0,5.49,-0.26305555555555554,11,3.0,3.0,3.0,5,5,0.17
0.0,11.99,-0.26305555555555554,11,0.0,1.0,0.0,5,5,0.51
0.0,21.99,-0.26305555555555554,11,1.0,2.0,2.0,5,5,0.705
0.0,5.19,-0.26305555555555554,11,0.0,1.0,1.0,5,5,0.72
0.0,10.19,-0.26305555555555554,11,2.0,1.0,1.0,5,5,0.26
0.0,2.99,-0.26305555555555554,11,4.0,1.0,1.0,5,5,0.45
3.0,5.99,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.365
0.0,3.49,-0.26305555555555554,11,2.0,2.0,1.0,5,5,0.49
0.0,11.19,-0.26305555555555554,11,2.0,3.0,2.0,5,5,0.05
0.0,8.19,-0.26305555555555554,11,1.0,0.0,2.0,5,5,0.7150000000000001
0.0,8.49,-0.26305555555555554,11,2.0,2.0,1.0,5,5,0.96
4.0,3.19,-0.26305555555555554,11,2.0,2.0,1.0,5,5,0.84
0.0,5.49,-0.26305555555555554,11,0.0,0.0,1.0,5,5,0.66
1.0,4.99,-0.26305555555555554,11,3.0,6.0,4.0,5,5,0.31
4.0,6.99,-0.26305555555555554,11,3.0,2.0,3.0,5,5,0.44
1.0,14.99,-0.26305555555555554,11,3.0,2.0,3.0,5,5,0.96
0.0,8.49,-0.26305555555555554,11,1.0,1.0,1.0,5,5,0.09
2.0,3.19,-0.26305555555555554,11,1.0,1.0,2.0,5,5,0.22
0.0,11.19,0.16042944785276067,12,1.0,4.0,2.0,5,5,0.52
2.0,14.19,0.16042944785276067,12,2.0,1.0,1.0,5,5,0.175
0.0,7.99,0.16042944785276067,12,2.0,1.0,0.0,5,5,0.21
0.0,20.19,0.16042944785276067,12,1.0,1.0,3.0,5,5,0.03
0.0,8.19,0.16042944785276067,12,2.0,2.0,1.0,5,5,0.43
2.0,0.49,0.16042944785276067,12,2.0,4.0,3.0,5,5,0.225
0.0,12.49,0.16042944785276067,12,1.0,2.0,2.0,5,5,0.4
0.0,10.99,0.16042944785276067,12,2.0,2.0,2.0,5,5,0.9
3.0,9.49,0.16042944785276067,12,4.0,3.0,3.0,5,5,0.225
0.0,15.99,0.16042944785276067,12,1.0,1.0,3.0,5,5,0.9
0.0,1.99,0.16042944785276067,12,2.0,0.0,1.0,5,5,0.46
0.0,11.19,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.36
2.0,16.19,0.16042944785276067,12,1.0,2.0,2.0,5,5,0.27
0.0,3.99,0.16042944785276067,12,8.0,3.0,3.0,5,5,0.41
0.0,16.99,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.35
0.0,4.99,0.16042944785276067,12,0.0,1.0,1.0,5,5,0.39
4.0,20.49,0.16042944785276067,12,3.0,2.0,1.0,5,5,0.66
0.0,16.99,0.16042944785276067,12,1.0,4.0,2.0,5,5,0.78
0.0,7.49,0.16042944785276067,12,0.0,1.0,0.0,5,5,0.7
0.0,4.49,0.16042944785276067,12,3.0,1.0,2.0,5,5,0.64
0.0,6.99,0.16042944785276067,12,1.0,2.0,2.0,5,5,0.94
4.0,8.49,0.16042944785276067,12,2.0,2.0,1.0,5,5,0.22
0.0,18.19,0.16042944785276067,12,1.0,3.0,2.0,5,5,0.525
0.0,0.49,0.16042944785276067,12,0.0,1.0,1.0,5,5,0.5700000000000001
5.0,8.19,0.16042944785276067,12,3.0,4.0,3.0,5,5,0.5549999999999999
0.0,3.49,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.04
0.0,3.19,0.16042944785276067,12,1.0,0.0,0.0,5,5,0.735
0.0,10.49,0.16042944785276067,12,2.0,3.0,2.0,5,5,0.595
0.0,4.19,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.01
0.0,19.19,0.16042944785276067,12,2.0,1.0,2.0,5,5,0.87
0.0,14.49,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.32666666666666666
0.0,7.99,0.16042944785276067,12,0.0,0.0,0.0,5,5,0.575
0.0,4.99,0.16042944785276067,12,2.0,1.0,2.0,5,5,0.44
4.0,6.19,0.16042944785276067,12,3.0,3.0,3.0,5,5,0.265
0.0,11.99,0.16042944785276067,12,0.0,1.0,2.0,5,5,0.44
3.0,5.49,0.16042944785276067,12,1.0,1.0,2.0,5,5,0.155
0.0,14.99,0.16042944785276067,12,1.0,2.0,1.0,5,5,0.12
0.0,9.49,0.16042944785276067,12,2.0,1.0,1.0,5,5,0.93
0.0,18.49,0.16042944785276067,12,3.0,1.0,1.0,5,5,0.52
0.0,6.19,0.16042944785276067,12,2.0,1.0,2.0,5,5,0.56
2.0,0.49,0.16042944785276067,12,4.0,5.0,3.0,5,5,0.06
0.0,19.19,0.16042944785276067,12,1.0,0.0,1.0,5,5,0.76
0.0,12.19,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.54
0.0,3.49,0.16042944785276067,12,1.0,1.0,2.0,5,5,0.13
1.0,10.99,0.16042944785276067,12,2.0,1.0,2.0,5,5,0.71
0.0,12.99,0.16042944785276067,12,1.0,2.0,1.0,5,5,0.5533333333333333
0.0,5.49,0.16042944785276067,12,1.0,1.0,0.0,5,5,0.4
0.0,5.49,0.16042944785276067,12,0.0,1.0,2.0,5,5,0.38
0.0,6.49,0.16042944785276067,12,1.0,1.0,2.0,5,5,0.94
0.0,9.49,0.16042944785276067,12,1.0,1.0,3.0,5,5,0.43999999999999995
0.0,10.99,0.16042944785276067,12,0.0,2.0,2.0,5,5,0.76
0.0,8.49,0.16042944785276067,12,1.0,0.0,1.0,5,5,0.65
0.0,4.19,0.16042944785276067,12,0.0,0.0,0.0,5,5,0.27
2.0,19.49,0.16042944785276067,12,2.0,1.0,1.0,5,5,0.24
1.0,5.99,0.16042944785276067,12,1.0,2.0,2.0,5,5,0.58
5.0,8.99,0.16042944785276067,12,1.0,3.0,2.0,5,5,0.575
1.0,2.49,0.16042944785276067,12,2.0,2.0,2.0,5,5,0.41000000000000003
0.0,4.99,0.16042944785276067,12,0.0,1.0,0.0,5,5,0.59
0.0,6.99,0.16042944785276067,12,0.0,1.0,0.0,5,5,0.42
0.0,7.49,0.16042944785276067,12,3.0,0.0,2.0,5,5,0.865
0.0,2.99,0.16042944785276067,12,2.0,1.0,1.0,5,5,0.35
7.0,9.49,0.16042944785276067,12,3.0,3.0,2.0,5,5,0.2
0.0,20.99,0.16042944785276067,12,1.0,2.0,1.0,5,5,0.05
0.0,6.49,0.16042944785276067,12,2.0,1.0,2.0,5,5,0.53
0.0,16.99,0.16042944785276067,12,3.0,1.0,1.0,5,5,0.39
0.0,14.19,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.33
0.0,6.99,0.16042944785276067,12,0.0,1.0,2.0,5,5,0.58
4.0,1.19,0.16042944785276067,12,2.0,2.0,1.0,5,5,0.98
0.0,7.19,0.16042944785276067,12,1.0,2.0,1.0,5,5,0.63
0.0,10.99,0.16042944785276067,12,1.0,3.0,2.0,5,5,0.685
0.0,8.99,0.16042944785276067,12,2.0,2.0,3.0,5,5,0.52
3.0,7.19,0.16042944785276067,12,1.0,1.0,2.0,5,5,0.72
0.0,3.99,0.16042944785276067,12,0.0,1.0,0.0,5,5,0.29
0.0,9.49,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.4
2.0,11.49,0.16042944785276067,12,2.0,2.0,2.0,5,5,0.97
5.0,5.99,0.16042944785276067,12,2.0,2.0,2.0,5,5,0.5
0.0,4.49,0.16042944785276067,12,1.0,0.0,0.0,5,5,0.91
4.0,0.19,0.16042944785276067,12,3.0,3.0,3.0,5,5,0.47
0.0,0.19,0.16042944785276067,12,0.0,1.0,1.0,5,5,0.475
0.0,12.99,0.16042944785276067,12,3.0,1.0,1.0,5,5,0.98
0.0,8.19,0.16042944785276067,12,0.0,1.0,0.0,5,5,0.01
0.0,10.19,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.31
0.0,2.19,0.16042944785276067,12,0.0,1.0,1.0,5,5,0.02
0.0,9.49,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.85
4.0,1.49,0.16042944785276067,12,6.0,2.0,2.0,5,5,0.03
2.0,10.19,0.16042944785276067,12,3.0,2.0,2.0,5,5,0.35
0.0,15.19,0.16042944785276067,12,2.0,3.0,3.0,5,5,0.24
0.0,5.49,0.16042944785276067,12,2.0,2.0,2.0,5,5,0.20500000000000002
0.0,9.49,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.58
0.0,4.99,0.16042944785276067,12,2.0,2.0,3.0,5,5,0.7
0.0,8.19,0.16042944785276067,12,0.0,1.0,2.0,5,5,0.94
0.0,22.19,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.515
0.0,23.99,0.16042944785276067,12,1.0,1.0,1.0,5,5,0.5466666666666666
2.0,9.99,0.16042944785276067,12,1.0,2.0,2.0,5,5,0.14
0.0,9.99,0.16042944785276067,12,2.0,2.0,2.0,5,5,0.6
0.0,13.99,0.16042944785276067,12,1.0,0.0,2.0,5,5,0.57
0.0,5.19,0.16042944785276067,12,0.0,1.0,0.0,5,5,0.25
1.0,3.99,0.16042944785276067,12,4.0,4.0,3.0,5,5,0.73
